"","region","date","temp","rain"
"4861","DAS",2008-10-14,16.824,2
"4862","DAS",2008-10-15,17.662,12
"4863","DAS",2008-10-16,16.581,52
"4864","DAS",2008-10-17,16.636,15
"4865","DAS",2008-10-18,16.35,7
"4866","DAS",2008-10-19,16.508,1
"4867","DAS",2008-10-20,16.54,4
"4868","DAS",2008-10-21,16.46,4
"4869","DAS",2008-10-22,16.894,1
"4870","DAS",2008-10-23,17.913,1
"4871","DAS",2008-10-24,16.565,2
"4872","DAS",2008-10-25,17.392,1
"4873","DAS",2008-10-26,17.46,2
"4874","DAS",2008-10-27,16.825,2
"4875","DAS",2008-10-28,16.813,2
"4876","DAS",2008-10-29,17.571,2
"4877","DAS",2008-10-30,17.83,2
"4878","DAS",2008-10-31,17.333,3
"4879","DAS",2008-11-01,17.052,2
"4880","DAS",2008-11-02,17.02,2
"4881","DAS",2008-11-03,16.2190000000001,2
"4882","DAS",2008-11-04,16.308,3
"4883","DAS",2008-11-05,17.173,8
"4884","DAS",2008-11-06,16.666,0
"4885","DAS",2008-11-07,17.26,2
"4886","DAS",2008-11-08,14.712,26
"4887","DAS",2008-11-09,11.308,40
"4888","DAS",2008-11-10,9.99900000000002,1
"4889","DAS",2008-11-11,10.181,2
"4890","DAS",2008-11-12,12.221,0
"4891","DAS",2008-11-13,12.943,1
"4892","DAS",2008-11-14,13.836,1
"4893","DAS",2008-11-15,14.968,4
"4894","DAS",2008-11-16,13.557,7
"4895","DAS",2008-11-17,12.792,2
"4896","DAS",2008-11-18,11.576,3
"4897","DAS",2008-11-19,9.47900000000004,2
"4898","DAS",2008-11-20,9.27100000000002,1
"4899","DAS",2008-11-21,11.255,3
"4900","DAS",2008-11-22,13.342,1
"4901","DAS",2008-11-23,13.951,3
"4902","DAS",2008-11-24,12.824,7
"4903","DAS",2008-11-25,11.8200000000001,2
"4904","DAS",2008-11-26,12.74,6
"4905","DAS",2008-11-27,9.08200000000005,1
"4906","DAS",2008-11-28,7.79400000000004,0
"4907","DAS",2008-11-29,7.72800000000001,1
"4908","DAS",2008-11-30,8.202,1
"4909","DAS",2008-12-01,8.19,1
"4910","DAS",2008-12-02,9.75300000000004,1
"4911","DAS",2008-12-03,10.62,0
"4912","DAS",2008-12-04,11.05,3
"4913","DAS",2008-12-05,8.04500000000002,4
"4914","DAS",2008-12-06,4.613,2
"4915","DAS",2008-12-07,7.23600000000005,1
"4916","DAS",2008-12-08,8.63300000000004,1
"4917","DAS",2008-12-09,8.94900000000001,1
"4918","DAS",2008-12-10,10.62,1
"4919","DAS",2008-12-11,11.102,1
"4920","DAS",2008-12-12,12.046,1
"4921","DAS",2008-12-13,11.285,3
"4922","DAS",2008-12-14,7.57600000000002,2
"4923","DAS",2008-12-15,6.95500000000004,1
"4924","DAS",2008-12-16,8.44800000000004,1
"4925","DAS",2008-12-17,9.73700000000002,1
"4926","DAS",2008-12-18,9.29500000000002,1
"4927","DAS",2008-12-19,9.017,1
"4928","DAS",2008-12-20,9.55400000000003,0
"4929","DAS",2008-12-21,10.665,2
"4930","DAS",2008-12-22,8.33800000000002,1
"4931","DAS",2008-12-23,9.69300000000004,1
"4932","DAS",2008-12-24,11.171,1
"4933","DAS",2008-12-25,10.794,2
"4934","DAS",2008-12-26,10.06,1
"4935","DAS",2008-12-27,11.392,1
"4936","DAS",2008-12-28,11.874,3
"4937","DAS",2008-12-29,11.982,6
"4938","DAS",2008-12-30,9.72000000000003,12
"4939","DAS",2008-12-31,6.74400000000003,5
"4940","DAS",2009-01-01,5.298,1
"4941","DAS",2009-01-02,5.44400000000002,1
"4942","DAS",2009-01-03,7.73500000000001,0
"4943","DAS",2009-01-04,7.29600000000005,1
"4944","DAS",2009-01-05,9.82300000000004,3
"4945","DAS",2009-01-06,9.21000000000004,1
"4946","DAS",2009-01-07,9.16000000000003,2
"4947","DAS",2009-01-08,8.28100000000001,2
"4948","DAS",2009-01-09,4.61100000000005,1
"4949","DAS",2009-01-10,2.55900000000003,1
"4950","DAS",2009-01-11,4.142,1
"4951","DAS",2009-01-12,3.23500000000001,2
"4952","DAS",2009-01-13,1.53400000000005,0
"4953","DAS",2009-01-14,3.75,1
"4954","DAS",2009-01-15,3.90200000000004,1
"4955","DAS",2009-01-16,6.464,1
"4956","DAS",2009-01-17,7.52500000000003,1
"4957","DAS",2009-01-18,9.09200000000004,1
"4958","DAS",2009-01-19,10.586,1
"4959","DAS",2009-01-20,10.636,1
"4960","DAS",2009-01-21,11.577,2
"4961","DAS",2009-01-22,10.538,0
"4962","DAS",2009-01-23,7.50200000000001,3
"4963","DAS",2009-01-24,3.62200000000001,4
"4964","DAS",2009-01-25,5.93100000000004,1
"4965","DAS",2009-01-26,7.18600000000004,2
"4966","DAS",2009-01-27,8.43600000000004,1
"4967","DAS",2009-01-28,10.09,2
"4968","DAS",2009-01-29,10.73,0
"4969","DAS",2009-01-30,8.73500000000001,0
"4970","DAS",2009-01-31,9.96800000000002,1
"4971","DAS",2009-02-01,10.29,1
"4972","DAS",2009-02-02,9.97200000000004,1
"4973","DAS",2009-02-03,10.297,2
"4974","DAS",2009-02-04,11.262,2
"4975","DAS",2009-02-05,10.64,3
"4976","DAS",2009-02-06,10.421,2
"4977","DAS",2009-02-07,11.567,3
"4978","DAS",2009-02-08,11.579,1
"4979","DAS",2009-02-09,12.211,4
"4980","DAS",2009-02-10,10.387,1
"4981","DAS",2009-02-11,11.143,2
"4982","DAS",2009-02-12,13.107,0
"4983","DAS",2009-02-13,15.626,0
"4984","DAS",2009-02-14,14.115,2
"4985","DAS",2009-02-15,14.275,1
"4986","DAS",2009-02-16,12.808,3
"4987","DAS",2009-02-17,12.258,3
"4988","DAS",2009-02-18,12.927,2
"4989","DAS",2009-02-19,16.085,5
"4990","DAS",2009-02-20,13.579,4
"4991","DAS",2009-02-21,13.24,1
"4992","DAS",2009-02-22,16.712,0
"4993","DAS",2009-02-23,17.234,0
"4994","DAS",2009-02-24,16.851,1
"4995","DAS",2009-02-25,17.088,1
"4996","DAS",2009-02-26,14.286,1
"4997","DAS",2009-02-27,14.621,3
"4998","DAS",2009-02-28,13.523,4
"4999","DAS",2009-03-01,12.549,3
"5000","DAS",2009-03-02,12.011,1
"5001","DAS",2009-03-03,12.362,2
"5002","DAS",2009-03-04,13.538,3
"5003","DAS",2009-03-05,14.682,10
"5004","DAS",2009-03-06,11.247,31
"5005","DAS",2009-03-07,10.284,15
"5006","DAS",2009-03-08,12.65,8
"5007","DAS",2009-03-09,10.749,4
"5008","DAS",2009-03-10,11.828,2
"5009","DAS",2009-03-11,11.646,2
"5010","DAS",2009-03-12,13.354,2
"5011","DAS",2009-03-13,14.297,1
"5012","DAS",2009-03-14,8.678,3
"5013","DAS",2009-03-15,10.609,0
"5014","DAS",2009-03-16,12.689,0
"5015","DAS",2009-03-17,13.139,0
"5016","DAS",2009-03-18,15.699,0
"5017","DAS",2009-03-19,17.653,0
"5018","DAS",2009-03-20,17.122,3
"5019","DAS",2009-03-21,17.21,1
"5020","DAS",2009-03-22,16.35,2
"5021","DAS",2009-03-23,14.478,5
"5022","DAS",2009-03-24,12.732,16
"5023","DAS",2009-03-25,12.894,2
"5024","DAS",2009-03-26,13.034,4
"5025","DAS",2009-03-27,14.741,9
"5026","DAS",2009-03-28,14.35,7
"5027","DAS",2009-03-29,11.667,11
"5028","DAS",2009-03-30,11.382,3
"5029","DAS",2009-03-31,11.778,2
"5030","DAS",2009-04-01,11.007,3
"5031","DAS",2009-04-02,10.885,2
"5032","DAS",2009-04-03,13.502,4
"5033","DAS",2009-04-04,14.952,11
"5034","DAS",2009-04-05,13.34,14
"5035","DAS",2009-04-06,12.118,13
"5036","DAS",2009-04-07,12.283,16
"5037","DAS",2009-04-08,12.535,3
"5038","DAS",2009-04-09,11.833,7
"5039","DAS",2009-04-10,12.622,8
"5040","DAS",2009-04-11,14.1,3
"5041","DAS",2009-04-12,15.865,3
"5042","DAS",2009-04-13,15.323,11
"5043","DAS",2009-04-14,14.724,6
"5044","DAS",2009-04-15,14.146,11
"5045","DAS",2009-04-16,13.121,20
"5046","DAS",2009-04-17,14.142,15
"5047","DAS",2009-04-18,14.92,3
"5048","DAS",2009-04-19,16.455,10
"5049","DAS",2009-04-20,17.097,8
"5050","DAS",2009-04-21,15.506,45
"5051","DAS",2009-04-22,14.191,19
"5052","DAS",2009-04-23,15.835,7
"5053","DAS",2009-04-24,17.232,2
"5054","DAS",2009-04-25,15.186,15
"5055","DAS",2009-04-26,11.215,13
"5056","DAS",2009-04-27,11.12,8
"5057","DAS",2009-04-28,10.905,3
"5058","DAS",2009-04-29,12.122,3
"5059","DAS",2009-04-30,13.047,2
"5060","DAS",2009-05-01,13.74,2
"5061","DAS",2009-05-02,14.946,5
"5062","DAS",2009-05-03,13.901,7
"5063","DAS",2009-05-04,13.324,5
"5064","DAS",2009-05-05,14.205,3
"5065","DAS",2009-05-06,13.498,4
"5066","DAS",2009-05-07,13,0
"5067","DAS",2009-05-08,13.837,0
"5068","DAS",2009-05-09,14.326,0
"5069","DAS",2009-05-10,15.772,1
"5070","DAS",2009-05-11,16.066,3
"5071","DAS",2009-05-12,16.895,1
"5072","DAS",2009-05-13,16.709,4
"5073","DAS",2009-05-14,16.8440000000001,4
"5074","DAS",2009-05-15,17.996,1
"5075","DAS",2009-05-16,18.649,1
"5076","DAS",2009-05-17,17.982,2
"5077","DAS",2009-05-18,17.127,1
"5078","DAS",2009-05-19,16.903,2
"5079","DAS",2009-05-20,17.482,8
"5080","DAS",2009-05-21,17.717,4
"5081","DAS",2009-05-22,18.35,1
"5082","DAS",2009-05-23,17.648,5
"5083","DAS",2009-05-24,16.456,8
"5084","DAS",2009-05-25,16.5700000000001,14
"5085","DAS",2009-05-26,16.911,6
"5086","DAS",2009-05-27,15.266,11
"5087","DAS",2009-05-28,13.93,17
"5088","DAS",2009-05-29,15.011,2
"5089","DAS",2009-05-30,14.579,1
"5090","DAS",2009-05-31,15.403,4
"5091","DAS",2009-06-01,15.295,8
"5092","DAS",2009-06-02,17.733,6
"5093","DAS",2009-06-03,18.145,10
"5094","DAS",2009-06-04,17.106,27
"5095","DAS",2009-06-05,17.238,3
"5096","DAS",2009-06-06,16.061,2
"5097","DAS",2009-06-07,15.687,5
"5098","DAS",2009-06-08,17.293,1
"5099","DAS",2009-06-09,18.718,1
"5100","DAS",2009-06-10,19.385,7
"5101","DAS",2009-06-11,17.8200000000001,15
"5102","DAS",2009-06-12,17.742,10
"5103","DAS",2009-06-13,17.671,12
"5104","DAS",2009-06-14,16.931,6
"5105","DAS",2009-06-15,17.708,27
"5106","DAS",2009-06-16,18.17,9
"5107","DAS",2009-06-17,19.397,15
"5108","DAS",2009-06-18,18.99,20
"5109","DAS",2009-06-19,18.321,12
"5110","DAS",2009-06-20,19.255,25
"5111","DAS",2009-06-21,17.726,33
"5112","DAS",2009-06-22,18.09,29
"5113","DAS",2009-06-23,18.962,8
"5114","DAS",2009-06-24,18.97,11
"5115","DAS",2009-06-25,18.738,4
"5116","DAS",2009-06-26,18.357,16
"5117","DAS",2009-06-27,18.036,7
"5118","DAS",2009-06-28,18.85,1
"5119","DAS",2009-06-29,19.043,2
"5120","DAS",2009-06-30,19.371,2
"5121","DAS",2009-07-01,19.335,2
"5122","DAS",2009-07-02,17.94,0
"5123","DAS",2009-07-03,16.86,6
"5124","DAS",2009-07-04,17.855,10
"5125","DAS",2009-07-05,17.683,27
"5126","DAS",2009-07-06,17.236,13
"5127","DAS",2009-07-07,18.348,4
"5128","DAS",2009-07-08,18.765,1
"5129","DAS",2009-07-09,19.35,3
"5130","DAS",2009-07-10,19.617,4
"5131","DAS",2009-07-11,19.405,2
"5132","DAS",2009-07-12,19.806,4
"5133","DAS",2009-07-13,18.085,97
"5134","DAS",2009-07-14,18.637,13
"5135","DAS",2009-07-15,19.932,1
"5136","DAS",2009-07-16,20.031,1
"5137","DAS",2009-07-17,19.429,40
"5138","DAS",2009-07-18,18.963,11
"5139","DAS",2009-07-19,19.429,9
"5140","DAS",2009-07-20,19.492,2
"5141","DAS",2009-07-21,19.9570000000001,7
"5142","DAS",2009-07-22,19.396,2
"5143","DAS",2009-07-23,19.132,8
"5144","DAS",2009-07-24,18.357,8
"5145","DAS",2009-07-25,17.939,15
"5146","DAS",2009-07-26,18.241,14
"5147","DAS",2009-07-27,18.883,16
"5148","DAS",2009-07-28,18.995,5
"5149","DAS",2009-07-29,19.903,0
"5150","DAS",2009-07-30,19.578,0
"5151","DAS",2009-07-31,20.2,0
"5152","DAS",2009-08-01,20.493,0
"5153","DAS",2009-08-02,20.976,1
"5154","DAS",2009-08-03,19.054,8
"5155","DAS",2009-08-04,18.763,12
"5156","DAS",2009-08-05,18.476,15
"5157","DAS",2009-08-06,18.791,107
"5158","DAS",2009-08-07,18.224,254
"5159","DAS",2009-08-08,17.994,524
"5160","DAS",2009-08-09,17.637,122
"5161","DAS",2009-08-10,18.94,29
"5162","DAS",2009-08-11,19.589,11
"5163","DAS",2009-08-12,18.102,18
"5164","DAS",2009-08-13,18.617,19
"5165","DAS",2009-08-14,19.446,6
"5166","DAS",2009-08-15,18.998,14
"5167","DAS",2009-08-16,18.109,17
"5168","DAS",2009-08-17,18.623,9
"5169","DAS",2009-08-18,17.896,6
"5170","DAS",2009-08-19,19.076,2
"5171","DAS",2009-08-20,18.2,5
"5172","DAS",2009-08-21,18.75,9
"5173","DAS",2009-08-22,18.985,25
"5174","DAS",2009-08-23,19.591,12
"5175","DAS",2009-08-24,19.902,1
"5176","DAS",2009-08-25,19.864,2
"5177","DAS",2009-08-26,19.266,3
"5178","DAS",2009-08-27,19.317,9
"5179","DAS",2009-08-28,19.311,1
"5180","DAS",2009-08-29,19.577,1
"5181","DAS",2009-08-30,19.567,2
"5182","DAS",2009-08-31,19.437,1
"5183","DAS",2009-09-01,18.911,1
"5184","DAS",2009-09-02,19.285,1
"5185","DAS",2009-09-03,18.785,5
"5186","DAS",2009-09-04,18.563,22
"5187","DAS",2009-09-05,18.424,26
"5188","DAS",2009-09-06,17.809,2
"5189","DAS",2009-09-07,19.157,2
"5190","DAS",2009-09-08,18.287,2
"5191","DAS",2009-09-09,18.316,2
"5192","DAS",2009-09-10,18.55,7
"5193","DAS",2009-09-11,19.373,2
"5194","DAS",2009-09-12,20.026,4
"5195","DAS",2009-09-13,19.223,1
"5196","DAS",2009-09-14,19.648,3
"5197","DAS",2009-09-15,18.867,9
"5198","DAS",2009-09-16,19.392,6
"5199","DAS",2009-09-17,19.241,4
"5200","DAS",2009-09-18,18.883,2
"5201","DAS",2009-09-19,18.346,4
"5202","DAS",2009-09-20,18.314,2
"5203","DAS",2009-09-21,18.747,1
"5204","DAS",2009-09-22,18.696,0
"5205","DAS",2009-09-23,19.167,4
"5206","DAS",2009-09-24,18.053,3
"5207","DAS",2009-09-25,17.785,1
"5208","DAS",2009-09-26,19.13,10
"5209","DAS",2009-09-27,16.587,26
"5210","DAS",2009-09-28,16.727,30
"5211","DAS",2009-09-29,17.751,73
"5212","DAS",2009-09-30,17.1950000000001,22
"5213","DAS",2009-10-01,18.291,33
"5214","DAS",2009-10-02,18.706,4
"5215","DAS",2009-10-03,18.186,3
"5216","DAS",2009-10-04,17.53,28
"5217","DAS",2009-10-05,16.144,52
"5218","DAS",2009-10-06,15.714,14
"5219","DAS",2009-10-07,16.539,3
"5220","DAS",2009-10-08,15.663,8
"5221","DAS",2009-10-09,16.378,8
"5222","DAS",2009-10-10,16.895,31
"5223","DAS",2009-10-11,16.542,10
"5224","DAS",2009-10-12,17.443,3
"5225","DAS",2009-10-13,16.648,21
"5226","DAS",2009-10-14,16.532,11
"5227","DAS",2009-10-15,16.29,12
"5228","DAS",2009-10-16,16.555,17
"5229","DAS",2009-10-17,16.125,3
"5230","DAS",2009-10-18,15.842,2
"5231","DAS",2009-10-19,16.201,1
"5232","DAS",2009-10-20,15.24,3
"5233","DAS",2009-10-21,16.057,1
"5234","DAS",2009-10-22,16.324,1
"5235","DAS",2009-10-23,15.603,17
"5236","DAS",2009-10-24,15.135,7
"5237","DAS",2009-10-25,15.075,2
"5238","DAS",2009-10-26,14.724,1
"5239","DAS",2009-10-27,13.773,1
"5240","DAS",2009-10-28,13.877,1
"5241","DAS",2009-10-29,14.834,0
"5242","DAS",2009-10-30,14.748,0
"5243","DAS",2009-10-31,17.148,0
"5244","DAS",2009-11-01,15.8200000000001,12
"5245","DAS",2009-11-02,11.123,2
"5246","DAS",2009-11-03,10.667,0
"5247","DAS",2009-11-04,13.369,0
"5248","DAS",2009-11-05,15.217,1
"5249","DAS",2009-11-06,15.751,5
"5250","DAS",2009-11-07,16.159,6
"5251","DAS",2009-11-08,15.854,2
"5252","DAS",2009-11-09,15.878,1
"5253","DAS",2009-11-10,14.9690000000001,1
"5254","DAS",2009-11-11,13.889,5
"5255","DAS",2009-11-12,14.375,2
"5256","DAS",2009-11-13,13.3200000000001,14
"5257","DAS",2009-11-14,11.762,3
"5258","DAS",2009-11-15,12.27,1
"5259","DAS",2009-11-16,14.009,1
"5260","DAS",2009-11-17,11.572,3
"5261","DAS",2009-11-18,11.152,1
"5262","DAS",2009-11-19,12.576,2
"5263","DAS",2009-11-20,12.51,3
"5264","DAS",2009-11-21,11.442,2
"5265","DAS",2009-11-22,11.857,4
"5266","DAS",2009-11-23,13.287,2
"5267","DAS",2009-11-24,13.267,3
"5268","DAS",2009-11-25,13.164,3
"5269","DAS",2009-11-26,12.75,2
"5270","DAS",2009-11-27,13.051,3
"5271","DAS",2009-11-28,12.187,2
"5272","DAS",2009-11-29,11.474,1
"5273","DAS",2009-11-30,10.379,1
"5274","DAS",2009-12-01,9.05800000000005,1
"5275","DAS",2009-12-02,9.45700000000005,1
"5276","DAS",2009-12-03,7.916,1
"5277","DAS",2009-12-04,7.733,0
"5278","DAS",2009-12-05,8.34400000000005,1
"5279","DAS",2009-12-06,8.55000000000001,2
"5280","DAS",2009-12-07,9.54900000000004,1
"5281","DAS",2009-12-08,11.59,1
"5282","DAS",2009-12-09,11.27,1
"5283","DAS",2009-12-10,11.692,1
"5284","DAS",2009-12-11,12.153,2
"5285","DAS",2009-12-12,11.608,1
"5286","DAS",2009-12-13,12.054,1
"5287","DAS",2009-12-14,11.058,2
"5288","DAS",2009-12-15,11.085,0
"5289","DAS",2009-12-16,9.18000000000001,11
"5290","DAS",2009-12-17,7.77300000000002,4
"5291","DAS",2009-12-18,6.23099999999999,3
"5292","DAS",2009-12-19,4.952,2
"5293","DAS",2009-12-20,4.99100000000004,3
"5294","DAS",2009-12-21,4.959,3
"5295","DAS",2009-12-22,7.19900000000001,1
"5296","DAS",2009-12-23,9.41400000000004,1
"5297","DAS",2009-12-24,11.75,2
"5298","DAS",2009-12-25,11.448,3
"5299","DAS",2009-12-26,9.113,3
"5300","DAS",2009-12-27,9.14400000000001,4
"5301","DAS",2009-12-28,6.66300000000001,14
"5302","DAS",2009-12-29,9.49200000000002,1
"5303","DAS",2009-12-30,9.49700000000001,3
"5304","DAS",2009-12-31,6.93800000000005,5
"5305","DAS",2010-01-01,9,0
"5306","DAS",2010-01-02,10.638,8
"5307","DAS",2010-01-03,8.04400000000004,8
"5308","DAS",2010-01-04,8.57900000000001,1
"5309","DAS",2010-01-05,7.99400000000003,2
"5310","DAS",2010-01-06,7.96300000000002,2
"5311","DAS",2010-01-07,7.142,9
"5312","DAS",2010-01-08,5.73000000000002,6
"5313","DAS",2010-01-09,8.59400000000005,4
"5314","DAS",2010-01-10,8.36500000000001,2
"5315","DAS",2010-01-11,9.42900000000003,2
"5316","DAS",2010-01-12,4.02100000000002,3
"5317","DAS",2010-01-13,2.75600000000003,1
"5318","DAS",2010-01-14,4.76900000000001,0
"5319","DAS",2010-01-15,7.08500000000004,0
"5320","DAS",2010-01-16,7.25700000000001,1
"5321","DAS",2010-01-17,8.61100000000005,1
"5322","DAS",2010-01-18,9.846,1
"5323","DAS",2010-01-19,12.061,2
"5324","DAS",2010-01-20,13.727,0
"5325","DAS",2010-01-21,13.239,2
"5326","DAS",2010-01-22,10.755,2
"5327","DAS",2010-01-23,10.247,1
"5328","DAS",2010-01-24,11.005,1
"5329","DAS",2010-01-25,11.229,4
"5330","DAS",2010-01-26,9.99600000000004,1
"5331","DAS",2010-01-27,12.06,1
"5332","DAS",2010-01-28,12.573,2
"5333","DAS",2010-01-29,11.494,2
"5334","DAS",2010-01-30,12.145,1
"5335","DAS",2010-01-31,14.021,0
"5336","DAS",2010-02-01,13.086,2
"5337","DAS",2010-02-02,11.223,0
"5338","DAS",2010-02-03,10.912,0
"5339","DAS",2010-02-04,11.501,0
"5340","DAS",2010-02-05,11.683,0
"5341","DAS",2010-02-06,11.497,3
"5342","DAS",2010-02-07,12.306,1
"5343","DAS",2010-02-08,11.996,0
"5344","DAS",2010-02-09,13.442,0
"5345","DAS",2010-02-10,14.807,0
"5346","DAS",2010-02-11,14.941,0
"5347","DAS",2010-02-12,9.75700000000001,8
"5348","DAS",2010-02-13,8.255,3
"5349","DAS",2010-02-14,12.765,0
"5350","DAS",2010-02-15,11.149,11
"5351","DAS",2010-02-16,7.51900000000001,20
"5352","DAS",2010-02-17,7.39400000000001,20
"5353","DAS",2010-02-18,5.78400000000005,28
"5354","DAS",2010-02-19,5.24000000000001,18
"5355","DAS",2010-02-20,7.92100000000005,1
"5356","DAS",2010-02-21,9.61700000000002,1
"5357","DAS",2010-02-22,9.82400000000001,4
"5358","DAS",2010-02-23,11.045,0
"5359","DAS",2010-02-24,13.4570000000001,1
"5360","DAS",2010-02-25,13.24,2
"5361","DAS",2010-02-26,15.706,0
"5362","DAS",2010-02-27,14.717,3
"5363","DAS",2010-02-28,14.256,1
"5364","DAS",2010-03-01,15.536,0
"5365","DAS",2010-03-02,15.256,1
"5366","DAS",2010-03-03,15.14,0
"5367","DAS",2010-03-04,15.399,0
"5368","DAS",2010-03-05,16.102,0
"5369","DAS",2010-03-06,14.648,0
"5370","DAS",2010-03-07,12.812,2
"5371","DAS",2010-03-08,12.609,1
"5372","DAS",2010-03-09,7.53500000000003,17
"5373","DAS",2010-03-10,5.488,3
"5374","DAS",2010-03-11,9.02300000000002,1
"5375","DAS",2010-03-12,12.164,6
"5376","DAS",2010-03-13,13.35,11
"5377","DAS",2010-03-14,15.338,2
"5378","DAS",2010-03-15,15.624,0
"5379","DAS",2010-03-16,12.895,2
"5380","DAS",2010-03-17,12.997,1
"5381","DAS",2010-03-18,13.648,2
"5382","DAS",2010-03-19,13.677,3
"5383","DAS",2010-03-20,15.932,0
"5384","DAS",2010-03-21,15.667,3
"5385","DAS",2010-03-22,15.428,1
"5386","DAS",2010-03-23,16.795,1
"5387","DAS",2010-03-24,15.711,1
"5388","DAS",2010-03-25,10.545,6
"5389","DAS",2010-03-26,7.27800000000002,2
"5390","DAS",2010-03-27,9.65600000000001,2
"5391","DAS",2010-03-28,9.839,2
"5392","DAS",2010-03-29,10.529,2
"5393","DAS",2010-03-30,12.1,1
"5394","DAS",2010-03-31,13.296,1
"5395","DAS",2010-04-01,15.935,0
"5396","DAS",2010-04-02,13.904,8
"5397","DAS",2010-04-03,13.187,7
"5398","DAS",2010-04-04,14.808,4
"5399","DAS",2010-04-05,14.905,6
"5400","DAS",2010-04-06,14.739,10
"5401","DAS",2010-04-07,13.77,6
"5402","DAS",2010-04-08,12.77,19
"5403","DAS",2010-04-09,14.267,1
"5404","DAS",2010-04-10,15.013,1
"5405","DAS",2010-04-11,15.595,1
"5406","DAS",2010-04-12,17.929,0
"5407","DAS",2010-04-13,14.8,3
"5408","DAS",2010-04-14,14.898,1
"5409","DAS",2010-04-15,13.131,9
"5410","DAS",2010-04-16,12.656,1
"5411","DAS",2010-04-17,13.31,10
"5412","DAS",2010-04-18,13.462,9
"5413","DAS",2010-04-19,15.634,16
"5414","DAS",2010-04-20,15.534,3
"5415","DAS",2010-04-21,16.853,2
"5416","DAS",2010-04-22,16.816,2
"5417","DAS",2010-04-23,11.964,29
"5418","DAS",2010-04-24,11.463,12
"5419","DAS",2010-04-25,14.143,3
"5420","DAS",2010-04-26,15.306,12
"5421","DAS",2010-04-27,14.474,17
"5422","DAS",2010-04-28,13.302,14
"5423","DAS",2010-04-29,13.047,47
"5424","DAS",2010-04-30,13.072,7
"5425","DAS",2010-05-01,13.983,4
"5426","DAS",2010-05-02,12.959,13
"5427","DAS",2010-05-03,15.065,4
"5428","DAS",2010-05-04,16.242,3
"5429","DAS",2010-05-05,17.67,2
"5430","DAS",2010-05-06,16.782,9
"5431","DAS",2010-05-07,16.656,5
"5432","DAS",2010-05-08,17.544,4
"5433","DAS",2010-05-09,17.758,6
"5434","DAS",2010-05-10,17.429,17
"5435","DAS",2010-05-11,16.459,9
"5436","DAS",2010-05-12,16.549,14
"5437","DAS",2010-05-13,16.264,9
"5438","DAS",2010-05-14,16.602,3
"5439","DAS",2010-05-15,16.44,7
"5440","DAS",2010-05-16,17.002,1
"5441","DAS",2010-05-17,17.884,1
"5442","DAS",2010-05-18,18.357,2
"5443","DAS",2010-05-19,18.634,1
"5444","DAS",2010-05-20,18.039,0
"5445","DAS",2010-05-21,17.985,2
"5446","DAS",2010-05-22,18.877,1
"5447","DAS",2010-05-23,16.872,33
"5448","DAS",2010-05-24,18.1,10
"5449","DAS",2010-05-25,18.124,4
"5450","DAS",2010-05-26,18.739,11
"5451","DAS",2010-05-27,17.915,23
"5452","DAS",2010-05-28,18.217,26
"5453","DAS",2010-05-29,16.6950000000001,31
"5454","DAS",2010-05-30,16.142,31
"5455","DAS",2010-05-31,17.3,18
"5456","DAS",2010-06-01,15.983,17
"5457","DAS",2010-06-02,14.194,16
"5458","DAS",2010-06-03,14.609,21
"5459","DAS",2010-06-04,16.35,9
"5460","DAS",2010-06-05,16.048,19
"5461","DAS",2010-06-06,16.726,14
"5462","DAS",2010-06-07,16.97,3
"5463","DAS",2010-06-08,17.442,3
"5464","DAS",2010-06-09,17.9450000000001,6
"5465","DAS",2010-06-10,17.528,15
"5466","DAS",2010-06-11,16.706,12
"5467","DAS",2010-06-12,17.026,8
"5468","DAS",2010-06-13,16.128,20
"5469","DAS",2010-06-14,16.864,6
"5470","DAS",2010-06-15,17.465,4
"5471","DAS",2010-06-16,18.952,3
"5472","DAS",2010-06-17,19.529,2
"5473","DAS",2010-06-18,20.693,0
"5474","DAS",2010-06-19,20.239,1
"5475","DAS",2010-06-20,19.732,2
"5476","DAS",2010-06-21,18.568,17
"5477","DAS",2010-06-22,18.596,13
"5478","DAS",2010-06-23,17.934,9
"5479","DAS",2010-06-24,17.451,12
"5480","DAS",2010-06-25,17.261,9
"5481","DAS",2010-06-26,18.552,30
"5482","DAS",2010-06-27,19.448,22
"5483","DAS",2010-06-28,19.512,26
"5484","DAS",2010-06-29,19.089,3
"5485","DAS",2010-06-30,19.482,16
"5486","DAS",2010-07-01,20.262,12
"5487","DAS",2010-07-02,20.767,6
"5488","DAS",2010-07-03,20.858,1
"5489","DAS",2010-07-04,20.9450000000001,1
"5490","DAS",2010-07-05,20.625,1
"5491","DAS",2010-07-06,20.505,0
"5492","DAS",2010-07-07,19.928,0
"5493","DAS",2010-07-08,19.662,1
"5494","DAS",2010-07-09,19.173,3
"5495","DAS",2010-07-10,19.017,8
"5496","DAS",2010-07-11,19.771,18
"5497","DAS",2010-07-12,19.3320000000001,3
"5498","DAS",2010-07-13,18.393,41
"5499","DAS",2010-07-14,18.186,15
"5500","DAS",2010-07-15,18.096,3
"5501","DAS",2010-07-16,18.764,1
"5502","DAS",2010-07-17,18.412,13
"5503","DAS",2010-07-18,19.09,9
"5504","DAS",2010-07-19,18.849,8
"5505","DAS",2010-07-20,19.012,4
"5506","DAS",2010-07-21,18.508,1
"5507","DAS",2010-07-22,18.489,5
